UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
ArtfulExpCHC,@ArtfulExpCHC,2023-08-13T19:25:12.000Z,"ArtfulExpCHC
@ArtfulExpCHC
·
Aug 13Inspiration: Hobbits

#LOTR #Hobbits #art #calm #stablediffusion #midjourney #AIart #Patreon #patreoncreator #digitalart #bestdigitalart #twitterart #artistwithin #artoftheday",0,0,4,116,3.45,"https://pbs.twimg.com/profile_images/1681859901193109504/dGYcTz0m_x96.jpg, https://pbs.twimg.com/media/F3bwvqoW8AAZYjb?format=jpg&name=900x900, https://pbs.twimg.com/media/F3bwvqwWcAAe_YP?format=jpg&name=900x900, https://pbs.twimg.com/media/F3bwvqyXAAAsEWs?format=jpg&name=900x900, https://pbs.twimg.com/media/F3bwvqrWoAAdlhM?format=jpg&name=900x900"
Kalman 'Carun' Balla,@art_of_carun,2023-08-12T21:20:53.000Z,"Kalman 'Carun' Balla
@art_of_carun
·
Aug 12Gandalf's day off 

#art #artwork #sketch #doodle #drawing #inking #illustration #cartoon #cartoonists #cartoonillustration #comics #comicstrip #gagcomic #gagcartoons #digitalart #ipadpro #clipstudiopaint #gandalf #lordoftherings #lotr #dayoff #funny #ArtistOnTwitter",1,1,5,308,1.95,"https://pbs.twimg.com/profile_images/1590664902414372865/RBl9pqp-_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f923.svg, https://pbs.twimg.com/media/F3XEpTeWAAA7yzs?format=jpg&name=medium"
Noctua Cartography,@Noctua_Maps,2023-08-07T21:59:46.000Z,"Noctua Cartography
@Noctua_Maps
·
Aug 7Commission for a friend. He wanted me to draw Narsil on the map of Middle Earth I drew. 
#art #fantasy #fantasymaps #fantasyart #fantasymap #sword #digitalart #procreate #narsil #lotr #lordoftherings #ringsofpower #hobbit",2,0,14,477,2.94,"https://pbs.twimg.com/profile_images/1679330518209376266/IjVibWZb_x96.jpg, https://pbs.twimg.com/media/F29dmHlW8AA8jWh?format=jpg&name=medium"
Matthaus Woolard,@hishnash,2023-08-06T04:11:31.000Z,"Matthaus Woolard
@hishnash
·
Aug 6Timelapse of #Balrog created in 
@ExstoApp
 

We would love to see what you create in Exsto. Check it out on the iOS and iPadOS AppStore and tag your creations with #ExstoArt 

https://apps.apple.com/app/apple-store/id6444933770…

#DigitalArt #iPadArt #LOTR #Timelapse",0,1,3,526,0.76,https://pbs.twimg.com/profile_images/860423939713060864/5DYkSPCd_x96.jpg
Stickmen World,@StickmenWorldWS,2023-08-05T19:00:01.000Z,"Stickmen World
@StickmenWorldWS
·
Aug 5Ranni the Witch wants Gollum's Ring, Elden Ring Lord of the Rings
Follow for #NFTGiveaway
#nft #opensea #polygon #digitalart #stickmen #stickman #stickmenworld #slothofwallstreet #stickmenart #fanart #ELDENRING #EldenRingFanart #LOTR #rannithewitch",0,0,1,283,0.35,"https://pbs.twimg.com/profile_images/1666412211470839808/2dq1rLW8_x96.jpg, https://pbs.twimg.com/media/F2VQst_XUAAdPPZ?format=jpg&name=medium"
hauni,@ghosthauni,2023-08-05T16:43:55.000Z,"hauni
@ghosthauni
·
Aug 5aragorn’s new outfit :)

#lordoftherings #lotr #Tolkien #art #artwork #digitalart #artmoots #illusrtationart #artistontwittter #artistontwt #artistsupport #characterart",1,0,8,319,2.51,"https://pbs.twimg.com/profile_images/1713547490878758912/oyJi-g8Y_x96.jpg, https://pbs.twimg.com/media/F2yCHs9WcAEoFql?format=jpg&name=900x900, https://pbs.twimg.com/media/F2yCHs-WMAAYcPP?format=jpg&name=900x900"
Matthaus Woolard,@hishnash,2023-08-05T03:04:16.000Z,"Matthaus Woolard
@hishnash
·
Aug 4 I Delved deep into the world of Middle-Earth and brought forth this Balrog from the depths of Moria. 

Created with Exsto on iPad. 
https://apps.apple.com/app/apple-store/id6444933770…

Tolkien's imagination never ceases to inspire.  

#LOTR #Balrog #ExstoArt #MiddleEarthMagic #DigitalArt",0,1,3,386,1.04,"https://pbs.twimg.com/profile_images/860423939713060864/5DYkSPCd_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f525.svg, https://abs-0.twimg.com/emoji/v2/svg/1f525.svg, https://pbs.twimg.com/media/F2vGX7QaYAAJ69y?format=jpg&name=medium"
Ales,@AlesKael,2023-08-04T14:41:41.000Z,"Ales
@AlesKael
·
Aug 4This feeling seems familiar...

#samfro #lotr #lotrfanart #digitalart",2,5,7,486,2.47,"https://pbs.twimg.com/profile_images/1718650900426739712/GxZQ6N1L_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f3f3-fe0f-200d-1f308.svg, https://abs-0.twimg.com/emoji/v2/svg/1f3f3-fe0f-200d-26a7-fe0f.svg, https://pbs.twimg.com/media/F2scjR0XkAAly9U?format=jpg&name=medium"
head full of bees,@SkullOfHolding,2023-07-31T01:38:02.000Z,"head full of bees
@SkullOfHolding
·
Jul 30Finished my spider token for the Shelob deck :) 
#mtg #lotr #digitalart",0,0,1,46,2.17,"https://pbs.twimg.com/profile_images/1711898570050113536/N47rMaQf_x96.jpg, https://pbs.twimg.com/media/F2VC1k1WQAAS3HB?format=jpg&name=medium"
Luke,@LukeJohn82,2023-07-26T11:09:25.000Z,"Luke
@LukeJohn82
·
Jul 26The Passing of Arwen

#artoftheday #digitalart #digitalillustration #animeart #mangaart #fanytasyart #lotr #tolkien #thelordoftherings #lordoftherings #middleearth",0,0,1,67,1.49,"https://pbs.twimg.com/profile_images/1623098150012477450/TwYM8etH_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/2764-fe0f-200d-1f525.svg, https://abs-0.twimg.com/emoji/v2/svg/269c.svg, https://abs-0.twimg.com/emoji/v2/svg/1f3f4-200d-2620-fe0f.svg, https://pbs.twimg.com/media/F19Vcp8XgAQDBD6?format=jpg&name=medium"
Artistp,@_artistp,2023-07-21T14:28:27.000Z,"Artistp
@_artistp
·
Jul 21Wip 
Lord of the rings 
#art #lotr #nft #tez #digitalart #artwork #artist #fantasy #conceptart #2d",0,0,1,55,1.82,"https://pbs.twimg.com/profile_images/1718327892642291712/kBhrxnSd_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f4a5.svg, https://abs-0.twimg.com/emoji/v2/svg/1f525.svg, https://pbs.twimg.com/media/F1kTQyCXsAE-ZMU?format=jpg&name=large"
KXNXMI,@KXNXMI,2023-07-16T13:19:20.000Z,"KXNXMI
@KXNXMI
·
Jul 16KXNXMI HERO COLLECTION
https://opensea.io/collection/kxnxmihero…

Our website to find out more information
https://kxnxmi.wixsite.com/kxnxmi

Have a nice day web3
Show more",4,13,20,21430,0.15,"https://pbs.twimg.com/profile_images/1695464982551429120/7ycqNYbF_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f5a4.svg, https://abs-0.twimg.com/emoji/v2/svg/1f90d.svg, https://abs-0.twimg.com/emoji/v2/svg/1f9d9.svg, https://abs-0.twimg.com/emoji/v2/svg/1f464.svg, https://abs-0.twimg.com/emoji/v2/svg/1f464.svg, https://abs-0.twimg.com/emoji/v2/svg/1f5a5.svg, https://abs-0.twimg.com/emoji/v2/svg/1f578.svg, https://pbs.twimg.com/media/F1KSyHKWIAAExnP?format=jpg&name=medium"
head full of bees,@SkullOfHolding,2023-07-16T03:18:38.000Z,"head full of bees
@SkullOfHolding
·
Jul 15WIP Trying to make some custom tokens for my new Shelob deck. I dug way too deep into the lore for this lol. #lotr #mtg #digitalart",0,0,0,26,0.00,"https://pbs.twimg.com/profile_images/1711898570050113536/N47rMaQf_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://pbs.twimg.com/media/F1IKA7DXgAAmiyw?format=jpg&name=900x900"
jn.animate,@jnangla100,2023-07-14T13:32:43.000Z,"jn.animate
@jnangla100
·
Jul 14The shire vibes 

Thumbnail for our walk to Oxford
#theshire #LOTR #digitalart",0,1,2,91,3.30,"https://pbs.twimg.com/profile_images/1678792428109668352/LxXYn_Ja_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/270c.svg, https://pbs.twimg.com/media/F1ADYsbXoAI1PL2?format=jpg&name=medium"
MCD-Arts,@MindResting,2023-07-14T01:00:28.000Z,"MCD-Arts
@MindResting
·
Jul 13𝕃𝕒𝕕𝕪 𝕠𝕗 𝕃𝕚𝕘𝕙𝕥

Taking a leave of bereavement
Back on point final week of July

God Bless
@RaresamaNFT
 $SAMA #LOTR #digitalart #nftart #fantasyart #nature #goddess",1,0,6,243,2.47,"https://pbs.twimg.com/profile_images/1575637338004549632/XoutYdDR_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f1ef-1f1f5.svg, https://pbs.twimg.com/media/F09WizaacAIRaRo?format=jpg&name=medium"
papa fury,@pfuryexe,2023-07-13T13:44:14.000Z,"papa fury
@pfuryexe
·
Jul 13Elven Ladies #2 (OC) #fantasyart #illustration #digitalart #digitalartwork #artworks #戦士 #wizard #digitalart #FinalFantasy #fanart #rpg #LOTR #pfury #fantasyart #ファンタジー #デジタルアート #天使 #fantasy #cgart #witcher",0,0,1,78,1.28,"https://pbs.twimg.com/profile_images/1674749469361946625/flpJjTE9_x96.jpg, https://pbs.twimg.com/media/F068YPKakAE-SXF?format=jpg&name=medium"
TTeamBlends,@TTeamBlends,2023-07-13T10:55:05.000Z,"TTeamBlends
@TTeamBlends
·
Jul 13Random doodle in #krita . We are calling it, "" The Sigil of Creation"". Maybe we sculpt it in 3D as well. Going to be a challenge though.
#doodle #doodleart #conceptart #2d #digitalsketch #sketching #digitalart #digitalartist #fantasy #dungeonsanddragons #warhammer #lotr #witcher",0,0,0,42,0.00,"https://pbs.twimg.com/profile_images/1669555159632957443/zMkNCqiP_x96.jpg, https://pbs.twimg.com/media/F06VopUWYAI5C1S?format=jpg&name=medium"
Maiarella(Comms open),@Maiarella_,2023-07-13T05:13:08.000Z,"Maiarella(Comms open)
@Maiarella_
·
Jul 13little hobbit people #digitalart #LOTR #originalcharacter",0,1,1,51,3.92,"https://pbs.twimg.com/profile_images/1716619260624039936/2UYMElkB_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f33a.svg, https://pbs.twimg.com/media/F05HKjmXsAIaVah?format=jpg&name=900x900, https://pbs.twimg.com/media/F05HLuNWYAAm1Jl?format=jpg&name=small"
MCD-Arts,@MindResting,2023-07-13T04:21:53.000Z,"MCD-Arts
@MindResting
·
Jul 13Getting there
Alphonse Mucha influence shining through...
@RaresamaNFT
 $SAMA #digitalart #LOTR #galadriel #forest #Tolkien",0,2,5,373,1.88,"https://pbs.twimg.com/profile_images/1575637338004549632/XoutYdDR_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f1ef-1f1f5.svg, https://pbs.twimg.com/media/F047MZTagAEu4gU?format=jpg&name=900x900"
papa fury,@pfuryexe,2023-07-12T11:44:32.000Z,"papa fury
@pfuryexe
·
Jul 12Elven Ladies (OC) #fantasyart #illustration #digitalart #digitalartwork #artworks #戦士 #wizard #digitalart #FinalFantasy #fanart #rpg #LOTR #pfury #fantasyart #ファンタジー #デジタルアート #天使 #fantasy #cgart #Witcher",0,1,3,55,7.27,"https://pbs.twimg.com/profile_images/1674749469361946625/flpJjTE9_x96.jpg, https://pbs.twimg.com/media/F01XZl4WYAAckKD?format=jpg&name=900x900"
Metchello,@mostezezo,2023-06-30T22:32:47.000Z,"Metchello
@mostezezo
·
Jun 30The Balrog of Moria

#digitalart #art #digitalpainting #painting #illustration #sketch #drawing #LordOfTheRings #LOTR",0,0,2,61,3.28,"https://pbs.twimg.com/profile_images/1670570616775413760/aCUmTFBc_x96.jpg, https://pbs.twimg.com/media/Fz54vfwaYAAoHim?format=jpg&name=medium"
Kaos Artes,@kaos_artes,2023-06-30T14:48:00.000Z,"Kaos Artes
@kaos_artes
·
Jun 30Some commissions i made this week 
Commissions open !

#commissions #commissionsopen #rpg #dnd #dungeonsanddragons #furry #lordoftherings #LOTR #BaldursGate3 #pathfinder #Tormenta #digitalart #art #draw",2,3,9,850,1.41,"https://pbs.twimg.com/profile_images/1668993531208245249/Ve5zSiw-_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/26a1.svg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://pbs.twimg.com/media/Fz4NoOiagAERmPF?format=jpg&name=small, https://pbs.twimg.com/media/Fz4NtZxaMAApF3E?format=jpg&name=small, https://pbs.twimg.com/media/Fz4NtaNaMAAjsuQ?format=jpg&name=small"
EARTHICS,@earthicsrender,2023-06-29T10:35:34.000Z,"EARTHICS
@earthicsrender
·
Jun 29Door to green #b3d #blender3d #lotr #fantasy #environment3d #trendingnow #viral #blendercommunity #nft #artshow #paint #digitalart #3dasset #3dmodel #3dprinting #technologyart #tech #green #blender3.6 #lts",1,0,2,87,2.30,"https://pbs.twimg.com/profile_images/1716327175773908992/F6M9ILkE_x96.jpg, https://pbs.twimg.com/media/FzyKrbxXoAAX5Yc?format=jpg&name=medium"
Nairdum,@nairdum_,2023-06-26T13:51:40.000Z,"Nairdum
@nairdum_
·
Jun 26Replying to 
@nairdum_",0,2,6,568,1.41,"https://pbs.twimg.com/profile_images/1179188984712445952/W3sphYWQ_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f30b.svg, https://abs-0.twimg.com/emoji/v2/svg/1f48d.svg"
Nairdum,@nairdum_,2023-06-26T13:50:32.000Z,"Nairdum
@nairdum_
·
Jun 26#blender3D #3D #render #renderoftheday  #digital #digitalart #digitalartists #artoninstagram #Concept #conceptart #ilustration #gameart #fanart  #blender #b3d #medieval #LordOfTheRings #LOTR #ring",1,1,3,67,5.97,"https://pbs.twimg.com/profile_images/1179188984712445952/W3sphYWQ_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f30b.svg, https://abs-0.twimg.com/emoji/v2/svg/1f48d.svg, https://pbs.twimg.com/media/Fzja2UTWwAY11xA?format=jpg&name=medium"
1NFLU3NCER8,@1NFLU3NCER8,2023-06-23T20:17:28.000Z,"1NFLU3NCER8
@1NFLU3NCER8
·
Jun 23The King of Gondor 

https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/22552840713355357390115494440000445472698570260254322918237040132183082139649…

#nfts #nft #nftart #nftcommunity #nftcollector #nftartist #digitalart #crypto #cryptoart #art #ethereum #opensea #nftcollectors #blockchain #nftdrop #nftcollectibles #aragorn #lotr #lordoftherings",2,0,5,85,5.88,"https://pbs.twimg.com/profile_images/1652727248389120000/5uLYQiIj_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f451.svg, https://pbs.twimg.com/media/FzVWo8AXsAAZwrg?format=jpg&name=small"
Elhijah,@Elhijah,2023-06-23T14:23:14.000Z,"Elhijah
@Elhijah
·
Jun 23Following all my favorites artists sharing their arts for the #mtg #LOTR extension, I began playing #mtgarena 

It’s pretty fun

#digitalart #HumanArtists #LordOfTheRings",0,1,0,27,3.70,https://pbs.twimg.com/profile_images/1704994272913633280/SyDNMzPi_x96.jpg
A. C. Paixão,@acneedsart,2023-06-21T21:54:02.000Z,"A. C. Paixão
@acneedsart
·
Jun 21Mais um pouquinho da melhor trilogia do cinema 

E digo mais

Gandalf sola o dumbledore 
#commissionsopen #ArtistOnTwitter #digitalart #Procreate #procreateart #LOTR",0,0,4,73,5.48,"https://pbs.twimg.com/profile_images/1493382379985154057/c9faK7ee_x96.jpg, https://pbs.twimg.com/media/FzLZiYKXoAQzI3r?format=jpg&name=small, https://pbs.twimg.com/media/FzLZjIaWIAAJ1H0?format=jpg&name=small"
A. C. Paixão,@acneedsart,2023-06-20T17:25:19.000Z,"A. C. Paixão
@acneedsart
·
Jun 20Tem um grande pedaço branco no meio pq não terminei 
#LOTR #ArtistOnTwitter #digitalart #Procreate #digitalartwork #commissionsopen",0,0,1,50,2.00,"https://pbs.twimg.com/profile_images/1493382379985154057/c9faK7ee_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f921.svg, https://pbs.twimg.com/media/FzFSdWYXsCc9q-7?format=jpg&name=medium"
Kalman 'Carun' Balla,@art_of_carun,2023-06-07T07:07:00.000Z,"Kalman 'Carun' Balla
@art_of_carun
·
Jun 7Sometimes you need to be in a hurry 

#art #artwork #sketch #doodle #drawing #inking #illustration #cartoon #cartoonists #cartoonillustration #comics #comicstrip #gagcomic #gagcartoons #digitalart #procreate #wizard #mage #scooter #late #lotr #lordoftherings #gandalf #funny",0,0,5,249,2.01,"https://pbs.twimg.com/profile_images/1590664902414372865/RBl9pqp-_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f601.svg, https://pbs.twimg.com/media/FyAIR8WWwAIB7F7?format=jpg&name=medium"
Tieycarts,@tieycarts,2023-06-06T16:47:57.000Z,"Tieycarts
@tieycarts
·
Jun 6Numenor 

#lotr #ringsofpower  #lotrfanart  #fanart  #digitalart #digitalpainting #illustration #art  #LordOfTheRings",0,0,5,75,6.67,"https://pbs.twimg.com/profile_images/1612557956691775494/XpKlTTCT_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f343.svg, https://pbs.twimg.com/media/Fx9DakKX0AMxo4b?format=jpg&name=medium"
knightnights,@knightnights_,2023-06-06T00:39:26.000Z,"knightnights
@knightnights_
·
Jun 5#hobbit #hobbies #hobbithouse #hobbitcore #hobbithole #hobbiton #hobbithome #lotr #lotrs #lotrseries #lotrsfans #lordoftherings #fanart #digitalart #digitalfanart #digitalpainting",0,0,1,46,2.17,"https://pbs.twimg.com/profile_images/1661009281523806208/QHf4ugbN_x96.jpg, https://pbs.twimg.com/media/Fx5l-m7XsAM65om?format=jpg&name=medium"
nickey,@monchibay,2023-06-03T08:30:26.000Z,"nickey
@monchibay
·
Jun 3Gandalf 

#procreate #artph #arttwt #artmoots #digitalart #digitalartist #lotr",1,6,19,817,3.06,"https://pbs.twimg.com/profile_images/1715312501938933760/bEKQhdTa_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f9d9-200d-2642-fe0f.svg, https://pbs.twimg.com/media/Fxr1AU9XgAIh2DX?format=jpg&name=medium"
Christian Formisano,@ChristianF39867,2023-06-02T00:29:09.000Z,"Christian Formisano
@ChristianF39867
·
Jun 1New collection Baby the Lord of rings 

#thelordoftherings #NFTProject #nftart #NFTartist #LordOfTheRings 
#LOTR #digitalart #DigitalArtist",0,0,1,24,4.17,"https://pbs.twimg.com/profile_images/1650826353632002048/HwOXQYGR_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f4a3.svg, https://pbs.twimg.com/card_img/1719089675376422912/yhroWXCx?format=jpg&name=small"
Alejandro Mesa,@alejandromesa,2023-06-01T20:09:01.000Z,"Alejandro Mesa
@alejandromesa
·
Jun 1#LOTR the fellowship of the ring .
#kidlit #alejandromesa #digitalart #illustlation",0,1,4,172,2.91,"https://pbs.twimg.com/profile_images/576251351530897409/ZCOj7-Hh_x96.jpeg, https://pbs.twimg.com/media/FxkBuiZWAAEDJf3?format=jpg&name=small, https://pbs.twimg.com/media/FxkBuiSXoAAUPnJ?format=jpg&name=small, https://pbs.twimg.com/media/FxkBuiZXgAUgGg6?format=jpg&name=small"
knightnights,@knightnights_,2023-05-30T17:29:41.000Z,"knightnights
@knightnights_
·
May 30#lotr #lotrs #lotrcommunity #lordoftherings #lordoftheringsartwork #lordoftheringsart #middleearth 
#tolkien #jrrtolkien #strider #aragorn #gondor #ranger #fanart #fanarts #digitalart #digitalfanart #watercolors #ilistration",1,1,1,100,2.00,"https://pbs.twimg.com/profile_images/1661009281523806208/QHf4ugbN_x96.jpg, https://pbs.twimg.com/media/FxZKE3qWABYacs6?format=jpg&name=medium"
knightnights,@knightnights_,2023-05-29T02:36:22.000Z,"knightnights
@knightnights_
·
May 28Progress be slow #lotr #lotrart #fanart #digitalart #gondor #middleearth #strider #aragorn #watercolor",0,0,1,142,0.70,"https://pbs.twimg.com/profile_images/1661009281523806208/QHf4ugbN_x96.jpg, https://pbs.twimg.com/media/FxQ0BuFXgAMiFh2?format=jpg&name=900x900, https://pbs.twimg.com/media/FxQ0BuGWAAER_tX?format=jpg&name=900x900, https://pbs.twimg.com/media/FxQ0BuFWwAAlv-w?format=jpg&name=900x900"
Tieycarts,@tieycarts,2023-05-28T08:29:10.000Z,"Tieycarts
@tieycarts
·
May 28Shire 

#digitalart #digitalpainting #illustration #lotr #lotrfanart #fanart",0,0,1,47,2.13,"https://pbs.twimg.com/profile_images/1612557956691775494/XpKlTTCT_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f343.svg, https://pbs.twimg.com/media/FxM7AXCXgAA-WWJ?format=jpg&name=medium"
Alejandro Mesa,@alejandromesa,2023-05-24T12:45:25.000Z,"Alejandro Mesa
@alejandromesa
·
May 24Mithrandir .
#gandalf #LOTR #kidlit #digitalart",0,0,2,41,4.88,"https://pbs.twimg.com/profile_images/576251351530897409/ZCOj7-Hh_x96.jpeg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://abs-0.twimg.com/emoji/v2/svg/1f9d9-200d-2642-fe0f.svg, https://pbs.twimg.com/media/Fw5PeXBWYAAAvq_?format=jpg&name=medium"
vAlchemi,@vAlchemi_3D,2023-05-23T16:56:31.000Z,"vAlchemi
@vAlchemi_3D
·
May 23Greetings All! Today's post is for the latest After Hours vendor Showcase done by vArtic3D for ""Strangefate&Roguey"". thanks for looking! hope you like it!   

#3dart #digitalart #DAZStudio #MadeWithDaz #PROMO #3dartwork #barbarians #characterart #GameOfThrones #fantasy #LOTR",1,0,1,47,2.13,"https://pbs.twimg.com/profile_images/1691146805495345163/rmcrLLHN_x96.jpg, https://pbs.twimg.com/media/Fw0_UPUWcAAfsUU?format=jpg&name=medium"
yung_albus,@0xyung_albus,2023-05-22T20:56:12.000Z,"yung_albus
@0xyung_albus
·
May 22Elaena, daughter of Aragorn son of Arathorn 
@get_starryai
 #aiart #digitalart #LOTR #starryaifeatured https://starryai.com/app/user/ricokristo/creation/803721863/…",0,0,0,22,0.00,"https://pbs.twimg.com/profile_images/1536809763102662658/US_JWvc6_x96.jpg, https://pbs.twimg.com/media/FwwsoXpWcAAewV4?format=jpg&name=small"
Hedge-witchery,@Hedgewitchery,2023-05-21T17:27:10.000Z,"Hedge-witchery
@Hedgewitchery
·
May 21Greetings All! Today's post is for the latest After Hours vendor Showcase done by vArtic3D for ""Strangefate&Roguey"". thanks for looking! hope you like it!   

#3dart #digitalart #DAZStudio #MadeWithDaz #PROMO #3dartwork #barbarians #characterart #GameOfThrones #fantasy #LOTR",1,0,1,141,0.71,"https://pbs.twimg.com/profile_images/1340403835580366848/pvHgq28Z_x96.jpg, https://pbs.twimg.com/media/FwqzKL0XoAAjcwb?format=jpg&name=medium"
vAlchemi,@vAlchemi_3D,2023-05-21T17:25:47.000Z,"vAlchemi
@vAlchemi_3D
·
May 21Greetings All! Today's post is for the latest After Hours vendor Showcase done by vArtic3D for ""Strangefate&Roguey"". thanks for looking! hope you like it!  
#3dart #digitalart #DAZStudio #MadeWithDaz #PROMO #3dartwork #barbarians #characterart #GameOfThrones #fantasy #LOTR",1,2,3,213,2.35,"https://pbs.twimg.com/profile_images/1691146805495345163/rmcrLLHN_x96.jpg, https://pbs.twimg.com/media/FwqyzIXWAAE0La5?format=jpg&name=medium"
Serenity Oracle,@SerenityOracle1,2023-05-21T13:57:08.000Z,"Serenity Oracle
@SerenityOracle1
·
May 21Enchanting Fairy Cottage in the Middle of the Forest - Music & Ambience  https://youtube.com/live/F-gUEcl2a4s?feature=share… via 
@YouTube
#fairy #forest #dailyart #art #digitalart #DigitalArtist #youtuber #relax #ambient #sleep #music #relaxing #sunday #gemini #taurus #pixie #wisp #lotr #hobbit #dnd",2,0,1,142,0.70,"https://pbs.twimg.com/profile_images/1607001738791337984/hWtN3QR2_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f33a.svg, https://abs-0.twimg.com/emoji/v2/svg/1f344.svg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://pbs.twimg.com/media/FwqDH_2WIAAGoa4?format=jpg&name=medium"
CreativeGravity,@CreativGravity,2023-05-20T16:07:12.000Z,"CreativeGravity
@CreativGravity
·
May 20Keanu Reeves as Aragorn from Lord of the Rings

#ai #aiart #aiartcommunity #aiartwork  #aidesign #midjourney #midjourneyai  #digitalart #LOTR #midjourneygallery #aiartdaily #aiartcommunity #AIArtGallery #digitalart #digitalportrait #artoftheday #midjourneyart  #digitalart #art",0,0,4,137,2.92,"https://pbs.twimg.com/profile_images/1679214705699586049/vLnSp13O_x96.jpg, https://pbs.twimg.com/media/FwlXTh8WwAAkV66?format=jpg&name=medium"
vAlchemi,@vAlchemi_3D,2023-05-19T15:54:59.000Z,"vAlchemi
@vAlchemi_3D
·
May 19Greetings All! Today's post is for the latest After Hours vendor Showcase done by vArtic3D for ""Strangefate&Roguey"". thanks for looking! hope you like it! 
#3dart #digitalart #DAZStudio #MadeWithDaz #PROMO #3dartwork #barbarians #characterart #GameOfThrones #fantasy #LOTR",1,1,2,94,3.19,"https://pbs.twimg.com/profile_images/1691146805495345163/rmcrLLHN_x96.jpg, https://pbs.twimg.com/media/FwgK3s3XoAIGxuc?format=jpg&name=medium"
vAlchemi,@vAlchemi_3D,2023-05-13T16:05:30.000Z,"vAlchemi
@vAlchemi_3D
·
May 13Greetings All! Today's post is for the latest After Hours vendor Showcase done by vArtic3D for ""Strangefate&Roguey"". thanks for looking! hope you like it!  
#3dart #digitalart #DAZStudio #MadeWithDaz #PROMO #3dartwork #barbarians #characterart #hobbit #fantasy #LOTR  #Promotions",1,1,1,55,3.64,"https://pbs.twimg.com/profile_images/1691146805495345163/rmcrLLHN_x96.jpg, https://pbs.twimg.com/media/FwBTetqWwAAZKrp?format=jpg&name=medium"
Serenity Oracle,@SerenityOracle1,2023-05-13T13:40:01.000Z,"Serenity Oracle
@SerenityOracle1
·
May 13Coming Soon….

#fairyart #fairy #fantasyart #art #magic #fairies #fairycore #illustration #digitalart #tarot #mysticalart #mystical #green #vision #fae #artwork #fantasy #silhouetteart #fairygreen #clairvoyant #artist #dreams #heal #fairycore #cottagecore #faerie #legend #lotr",0,1,3,166,2.41,https://pbs.twimg.com/profile_images/1607001738791337984/hWtN3QR2_x96.jpg
Colektor,@Clkcolektor,2023-05-12T21:51:31.000Z,"Colektor
@Clkcolektor
·
May 12Light of #Ëarendil 

#ethereum #nonfungible #digitalasset #crypto #openseaartists #OpenSeaNFT #opensea #digitalart #insydium #octanerender #light #LOTR #Etherum #NFTs #nftart #NFTartist",1,0,5,84,5.95,https://pbs.twimg.com/profile_images/1476321025373659143/ETjfjmxH_x96.jpg
Jurowa,@jurowa98,2023-05-09T21:36:01.000Z,"Jurowa
@jurowa98
·
May 9challenge 08/15 first attempt of #gollum from #lotr in about 30min

#pixelart #ドット絵 #digitalart #pixaki #topdown #nes",0,4,14,471,3.82,"https://pbs.twimg.com/profile_images/1444308316784574465/Ww-8WV1O_x96.png, https://pbs.twimg.com/media/Fvt5E2TXgAIEki_?format=jpg&name=medium"
Moni,@mis_monigotes,2023-05-09T13:45:52.000Z,"Moni
@mis_monigotes
·
May 9Mi jardinero fiel

#samwise #sam #lotr #lordoftherings #hobbit #hobbiton #tolkien #procreate #fanart #digitalart #digitalartist",1,1,5,221,2.71,"https://pbs.twimg.com/profile_images/1625211641078943748/HJteFn5__x96.jpg, https://pbs.twimg.com/media/FvsNdRRaAAY6n04?format=jpg&name=small, https://pbs.twimg.com/media/FvsNdjgaEAIV6Dy?format=jpg&name=small, https://pbs.twimg.com/media/FvsNdykaMAETrCQ?format=jpg&name=small"
