UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
www.goodnewsjim.com www.starfightergeneral.com,@JamesSager,2023-05-21T21:17:26.000Z,"www.goodnewsjim.com www.starfightergeneral.com
@JamesSager
·
May 21Play http://starfightergeneral.com

#mmorpg #space #starwars #eve #fortnite #startrek #AI #scifi #ai #trek #pc #art #trippy #nft #fantasy #RPG #vr #ar #xbox #Bitcoin #anime #nasa #dune #fun #cyberpunk #indie #lol #game #surreal #elf #lotr #steampunk #nes #picard #kirk #elvis #dragon",1,0,0,53,0.00,"https://pbs.twimg.com/profile_images/1436464375632732170/ZEEMnd8K_x96.jpg, https://abs.twimg.com/hashflags/Xbox_Console_Q4_2023_PowerYourDreams/Xbox_Console_Q4_2023_PowerYourDreams.png, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png, https://pbs.twimg.com/media/Fwrn0SHWwAAgb7Q?format=png&name=360x360, https://pbs.twimg.com/media/Fwrn0iGX0AAfc1i?format=jpg&name=small, https://pbs.twimg.com/media/Fwrn3u5XoAERoAz?format=jpg&name=small, https://pbs.twimg.com/media/Fwrn5FrX0AEqV7A?format=jpg&name=small"
Sinozick,@Sinozick,2023-05-19T20:22:28.000Z,"Sinozick
@Sinozick
·
May 19I'm using Midjourney to create AI art inspired by my favorite books, such as The Lord of the Rings and Harry Potter. Check it out! #midjourney #aiart #art #creativity #books #lotr #harrypotter",0,0,0,114,0.00,"https://pbs.twimg.com/profile_images/1683021119551307776/gYSWgtY8_x96.jpg, https://pbs.twimg.com/media/FwhH5tFWIDMfR48?format=jpg&name=medium"
www.goodnewsjim.com www.starfightergeneral.com,@JamesSager,2023-05-19T13:06:21.000Z,"www.goodnewsjim.com www.starfightergeneral.com
@JamesSager
·
May 19Play http://starfightergeneral.com #mmorpg #space #starwars #eve #fortnite #startrek #AI #scifi #ai #trek #pc #art #trippy #nft #fantasy #RPG #vr #ar #xbox #Bitcoin #anime #nasa #dune #fun #cyberpunk #indie #lol #game #surreal #elf #lotr #steampunk #nes #picard #kirk #elvis #punk 3",0,0,0,53,0.00,"https://pbs.twimg.com/profile_images/1436464375632732170/ZEEMnd8K_x96.jpg, https://abs.twimg.com/hashflags/Xbox_Console_Q4_2023_PowerYourDreams/Xbox_Console_Q4_2023_PowerYourDreams.png, https://abs-0.twimg.com/emoji/v2/svg/1f4f7.svg, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png, https://abs-0.twimg.com/emoji/v2/svg/1f4f7.svg, https://pbs.twimg.com/media/FwfkJQ0WcAANisf?format=jpg&name=small, https://pbs.twimg.com/media/FwfkKjjWwAAoclm?format=png&name=360x360, https://pbs.twimg.com/media/FwfkTiZXsAIno6V?format=jpg&name=small, https://pbs.twimg.com/media/FwfkUSSWwAM06cP?format=jpg&name=small"
www.goodnewsjim.com www.starfightergeneral.com,@JamesSager,2023-05-19T11:46:00.000Z,"www.goodnewsjim.com www.starfightergeneral.com
@JamesSager
·
May 19Play http://starfightergeneral.com

#mmorpg #space #starwars #eve #fortnite #startrek #AI #scifi #ai #trek #pc #art #trippy #nft #fantasy #RPG #vr #ar #xbox #Bitcoin #anime #nasa #dune #fun #cyberpunk #indie #lol #game #surreal #elf #lotr #steampunk #nes #picard #kirk #elvis #punk 
2",0,0,0,60,0.00,"https://pbs.twimg.com/profile_images/1436464375632732170/ZEEMnd8K_x96.jpg, https://abs.twimg.com/hashflags/Xbox_Console_Q4_2023_PowerYourDreams/Xbox_Console_Q4_2023_PowerYourDreams.png, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png, https://pbs.twimg.com/media/FwfR363XsAAoaKl?format=jpg&name=small, https://pbs.twimg.com/media/FwfR5RRX0AE-VwR?format=png&name=360x360, https://pbs.twimg.com/media/FwfR6c9WcAEiIzd?format=jpg&name=small, https://pbs.twimg.com/media/FwfR7YJX0AAuWwA?format=png&name=360x360"
www.goodnewsjim.com www.starfightergeneral.com,@JamesSager,2023-05-19T11:45:21.000Z,"www.goodnewsjim.com www.starfightergeneral.com
@JamesSager
·
May 19Play http://starfightergeneral.com

#mmorpg #space #starwars #eve #fortnite #startrek #AI #scifi #ai #trek #pc #art #trippy #nft #fantasy #RPG #vr #ar #xbox #Bitcoin #anime #nasa #dune #fun #cyberpunk #indie #lol #game #surreal #elf #lotr #steampunk #nes #picard #kirk #elvis #punk",0,0,0,45,0.00,"https://pbs.twimg.com/profile_images/1436464375632732170/ZEEMnd8K_x96.jpg, https://abs.twimg.com/hashflags/Xbox_Console_Q4_2023_PowerYourDreams/Xbox_Console_Q4_2023_PowerYourDreams.png, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png, https://pbs.twimg.com/media/FwfRhW0WAAMAOwt?format=png&name=360x360, https://pbs.twimg.com/media/FwfRiJkWcAIZePW?format=jpg&name=small, https://pbs.twimg.com/media/FwfRkaYXoAA5T00?format=png&name=360x360, https://pbs.twimg.com/media/FwfRnmUWAAQIA85?format=png&name=360x360"
www.goodnewsjim.com www.starfightergeneral.com,@JamesSager,2023-05-16T18:08:37.000Z,"www.goodnewsjim.com www.starfightergeneral.com
@JamesSager
·
May 16Replying to 
@JamesSager",0,0,0,54,0.00,"https://pbs.twimg.com/profile_images/1436464375632732170/ZEEMnd8K_x96.jpg, https://abs.twimg.com/hashflags/Xbox_Console_Q4_2023_PowerYourDreams/Xbox_Console_Q4_2023_PowerYourDreams.png, https://abs-0.twimg.com/emoji/v2/svg/1f4f7.svg, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png, https://abs-0.twimg.com/emoji/v2/svg/1f4f7.svg, https://pbs.twimg.com/media/FwRMq84WYAMMM1f?format=png&name=360x360, https://pbs.twimg.com/media/FwRMrqpWYBQsqUL?format=jpg&name=small, https://pbs.twimg.com/media/FwRMsXFWYBsLNyn?format=png&name=360x360, https://pbs.twimg.com/media/FwRMuxAWYAYFePH?format=png&name=360x360"
Guilherme Chatou,@GuilhermeChatou,2023-05-15T18:50:35.000Z,"Guilherme Chatou
@GuilhermeChatou
·
May 15Gandalf against the goblins.
#LOTR #gandalf #fantasy #highfantasy #digitalart #art #arte #RPG #wizard #artedigital #Senhordosaneis #fantasia #thehobbit #jrrtolkien #middleearth",0,0,0,44,0.00,"https://pbs.twimg.com/profile_images/1647608152169365504/_gK1z_kr_x96.png, https://abs-0.twimg.com/emoji/v2/svg/1f9d9.svg, https://pbs.twimg.com/media/FwMMv78WYBM0oKb?format=jpg&name=medium"
Wizard Wonders,@Wizard_Wonders,2023-05-11T17:05:36.000Z,"Wizard Wonders
@Wizard_Wonders
·
May 11Replying to 
@Wizard_Wonders",0,0,0,88,0.00,https://pbs.twimg.com/profile_images/1696285259283775488/8s0VnZRF_x96.jpg
Super Art Fight,@SuperArtFight,2023-04-29T00:18:03.000Z,"Super Art Fight
@SuperArtFight
·
Apr 28Replying to 
@SuperArtFight",1,0,0,100,0.00,"https://pbs.twimg.com/profile_images/1074696647324692480/H0-oqe8V_x96.jpg, https://pbs.twimg.com/media/Fu10rBhXsAAu9jC?format=jpg&name=medium"
Scott Fox,@ScottFo13696555,2023-04-27T18:29:47.000Z,"Scott Fox
@ScottFo13696555
·
Apr 27Ungoliant Crossing The Helcaraxë
a new #sculpture by Karl Hildebrand
#Sterling and #Quartz - 6½ x 3½ x 3½ inches

#JRRTolkien #LOTR #art",0,0,0,56,0.00,"https://pbs.twimg.com/profile_images/1045332141079388160/_U-zpIEm_x96.jpg, https://pbs.twimg.com/media/FuvbS_VWAAEEgVg?format=jpg&name=medium"
Eddie Martin,@AmbrosiaDrew,2023-04-24T21:03:45.000Z,"Eddie Martin
@AmbrosiaDrew
·
Apr 24I’m getting real into #LordOfTheRings again so I made a #hobbit oc. #art #artist #lotr",0,0,0,48,0.00,"https://pbs.twimg.com/profile_images/1705297830640766976/BFDsDxIl_x96.jpg, https://pbs.twimg.com/media/Fugh15hWIBMj4u2?format=jpg&name=medium"
Thomas,@Thomas_glmnt,2023-04-18T15:32:24.000Z,"Thomas
@Thomas_glmnt
·
Apr 18Un peu de seigneur des anneaux ça faisait longtemps ! 
#art #sketchbook #sketch #characterdesign #character #elves #elfes #lotr #hobbit",0,0,0,60,0.00,"https://pbs.twimg.com/profile_images/1568173190232383488/2bTjB4uT_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/270f.svg, https://pbs.twimg.com/media/FuAcdIWWYAAMS_f?format=jpg&name=small, https://pbs.twimg.com/media/FuAcdXtWwAAYHDV?format=jpg&name=small, https://pbs.twimg.com/media/FuAcdpIXgAQcYHn?format=jpg&name=small"
Lorenzo de Sanctis,@SanctisLorenzo,2023-04-18T12:35:10.000Z,"Lorenzo de Sanctis
@SanctisLorenzo
·
Apr 18This is the last one I promise.
It's also my favorite.

#artpractice #digitalpainting #digitaldrawing #photoshoppainting #digitalpaintings #Lordoftherings #tolkien #conceptdesign #LOTR #WitchkingofAngmar #illustration #art #lordoftherings #artesanía #arthoe",0,0,0,68,0.00,"https://pbs.twimg.com/profile_images/1149661996649865216/ykho08ng_x96.jpg, https://pbs.twimg.com/media/Ft_zz7KWAAE0FAd?format=jpg&name=medium"
Joe Donnelly,@mytjoe2134,2023-04-04T20:25:52.000Z,"Joe Donnelly
@mytjoe2134
·
Apr 4Gollum and his precious
Light was coming in the window & I liked the effect!
#art #artwork #illustratorsoninstagram #illustration #pencildrawing #pencilart #pencilsketch  #pencil
#sketchbookart #sketchbook #gollum
#smeagol #lotrart #lotr #lordoftherings",0,0,0,13,0.00,"https://pbs.twimg.com/profile_images/3695052149/5f022d4593e784e59c55799d61324585_x96.jpeg, https://pbs.twimg.com/card_img/1717539863090630656/F4HU14O2?format=jpg&name=small"
Worldwyrm,@Worldwyrmmaps,2023-10-26T16:42:26.000Z,"Worldwyrm
@Worldwyrmmaps
·
Oct 26A wedding venue map for some newlyweds!

#map #maps #mapart #wedding #weddingart #weddinggift #lotr #lotrart",0,0,0,21,0.00,"https://pbs.twimg.com/profile_images/1436881910714802176/MSJBvyZd_x96.jpg, https://pbs.twimg.com/media/F9YUJFaXYAAyMo8?format=jpg&name=medium"
doctorwestlake1984,@docwestlake1984,2023-10-25T22:01:15.000Z,"doctorwestlake1984
@docwestlake1984
·
Oct 25These are the latest WIP screenshots of the Cave Troll sculpt I'm creating in ZBrush, and I've added some of the metal work around it's neck. Working on this sculpt is too much fun. #cavetroll #troll #frodo #lordoftherings #lotr #lotrart #lotredit #hobbit #hobbits #thehobbit #jrt",0,0,0,23,0.00,"https://pbs.twimg.com/profile_images/1324152169835147269/CzVt5aWu_x96.jpg, https://pbs.twimg.com/media/F9UTiNEWQAAlhZS?format=jpg&name=medium"
Middle Earth Journey,@Arda_Journeys,2023-10-16T18:07:27.000Z,"Middle Earth Journey
@Arda_Journeys
·
Oct 16Frodo, Rain

#midjourney #midjourneyart #aiartcommunity #lotr #lotrart #mej",0,0,0,17,0.00,"https://pbs.twimg.com/profile_images/1694270974277898242/_0Uj6X3s_x96.jpg, https://pbs.twimg.com/media/F8lHlsjWMAEUcMl?format=jpg&name=medium"
Mashable Middle East,@Mashable_ME,2023-10-04T09:14:20.000Z,"Mashable Middle East
@Mashable_ME
·
Oct 4This crossover is what you need now.

https://me.mashable.com/entertainment/33177/adorable-ai-images-show-the-lord-of-the-rings-characters-in-rick-and-morty-universe…

#thelordoftherings #lotr #rickandmorty #ai #aiart #crossover #lotrart #rickandmortyart",0,0,0,33,0.00,"https://pbs.twimg.com/profile_images/1540300521633763330/JvqK_T1z_x96.jpg, https://pbs.twimg.com/card_img/1718837242515656704/gdxpxA_4?format=jpg&name=medium"
doctorwestlake1984,@docwestlake1984,2023-10-02T20:05:25.000Z,"doctorwestlake1984
@docwestlake1984
·
Oct 2Further work in progress has been made on this ZBrush sculpt of a Cave Troll from The Lord of the Rings. The figure is still in an early, rough stage, but I plan to add more detail to the body, and I'm pleased with how it's developing. #cavetroll #lordoftherings #lotr #lotrart",0,0,0,22,0.00,"https://pbs.twimg.com/profile_images/1324152169835147269/CzVt5aWu_x96.jpg, https://pbs.twimg.com/media/F7dcdPnXcAAlXq_?format=jpg&name=medium"
doctorwestlake1984,@docwestlake1984,2023-09-21T22:25:37.000Z,"doctorwestlake1984
@docwestlake1984
·
Sep 21Further work in progress on this Cave Troll from LOTR with teeth and details around the face being added. This is just a personal project but I'd like to finish it for my portfolio. #cavetroll #troll #frodo #lordoftherings #lotr #lotrart #lotredit #hobbit #hobbits #thehobbit #jrt",0,0,0,41,0.00,"https://pbs.twimg.com/profile_images/1324152169835147269/CzVt5aWu_x96.jpg, https://pbs.twimg.com/media/F6lTDooWMAAG6RH?format=jpg&name=medium"
Joe Donnelly,@mytjoe2134,2023-09-20T21:23:54.000Z,"Joe Donnelly
@mytjoe2134
·
Sep 20Eowyn is no man! Technically, Merry is no man. O Tolkien you trickster. The Witch King dn't find it amusing. #illustration #pencilart #pencil #inkonpencil
#eowyn #éowyn #lotrart #lotr #meriadocbrandybuck #merry #hobbit #witchkingofangmar #nazgul #nazgûl",0,0,0,38,0.00,https://pbs.twimg.com/profile_images/3695052149/5f022d4593e784e59c55799d61324585_x96.jpeg
spidey ash,@spidersillk,2023-09-14T00:59:53.000Z,"spidey ash
@spidersillk
·
Sep 13Replying to 
@spidersillk",1,0,0,173,0.00,https://pbs.twimg.com/profile_images/1666577874617237507/UTBTRzTp_x96.jpg
spidey ash,@spidersillk,2023-09-07T17:13:21.000Z,"spidey ash
@spidersillk
·
Sep 7Replying to 
@spidersillk",0,0,0,99,0.00,https://pbs.twimg.com/profile_images/1666577874617237507/UTBTRzTp_x96.jpg
Old School Noobs,@HobbyShopTalk1,2023-08-10T13:31:19.000Z,"Old School Noobs
@HobbyShopTalk1
·
Aug 10@PostMalone
 talks about the One Ring he bought in this 
@joerogan
 episode. Go to about the 2:37:00 mark to hear it. 

https://open.spotify.com/episode/4L2mPZUl0K1NR0jnjlYR7V?si=5fc3a65cdf4143af… #magicthegathering 

#theonering #postmaloneconcert #lotr #lotrart #oldschoolnoobs #mtgcommunity #mtgcommander #JoeRogan",0,0,0,91,0.00,"https://pbs.twimg.com/profile_images/1633135942121791489/qBzb19zd_x96.jpg, https://pbs.twimg.com/card_img/1715436611914076160/y-1AeUFn?format=jpg&name=360x360"
doctorwestlake1984,@docwestlake1984,2023-04-15T20:35:49.000Z,"doctorwestlake1984
@docwestlake1984
·
Apr 15""Three days' ride, as the Nazgul flies, and you'd better hope we don't have one of those on our tail.""  I plan to make more LOTR artwork and this is WIP drawing of when the Nazgul surround the Hobbits. #amonsûl #amonsul #weathertop #lordoftherings #lotr #lotrart #lotredit #nazgûl",0,0,0,50,0.00,"https://pbs.twimg.com/profile_images/1324152169835147269/CzVt5aWu_x96.jpg, https://pbs.twimg.com/media/FtyFI9GX0AE0BFC?format=jpg&name=medium"
French Paper Art Club,@FrenchPaperArtC,2023-02-07T16:40:31.000Z,"French Paper Art Club
@FrenchPaperArtC
·
Feb 7Les Deux Tours (Le Seigneur des Anneaux) https://bit.ly/33Jevit Illustration de l'artiste Florey. Sérigraphie numérotée de 150 ex. #seigneurdesanneaux #lotr #lotrart #sérigraphie #illustration #art",0,0,0,189,0.00,"https://pbs.twimg.com/profile_images/1313734887820722176/Gjs0BtGd_x96.jpg, https://pbs.twimg.com/media/FoYMuz0WAAEFYsO?format=jpg&name=900x900"
Rando Dixon,@randodixonart,2023-02-02T19:30:25.000Z,"Rando Dixon
@randodixonart
·
Feb 2“Sauwon, Lowd of da Wings” #lordoftherings #lotr #sauron #balrog #thehobbit #jrrtolkien #thesilmarillion #silmarillionart #lotrart #lordoftheringsart 
@LOTRonPrime
 @JRRTolkien",0,0,0,120,0.00,"https://pbs.twimg.com/profile_images/1371690710433431559/ReCVHN6O_x96.jpg, https://pbs.twimg.com/media/Fn_DtEaWQAI7bDJ?format=jpg&name=small"
They Live | We Geek,@TheyLiveWeGeek,2023-10-24T15:42:18.000Z,"They Live | We Geek
@TheyLiveWeGeek
·
Oct 24Canada  and Australia  Our products have been landing in homes from one side of the world to the other. So thankful 

#Etsy #EtsyShop #EtsyStore #handmade #jewellery #geek #nerd #LEGO #StarWars #Marvel #DCComics #LOTR #Pokemon #artist #smallbusiness",0,0,0,26,0.00,"https://pbs.twimg.com/profile_images/1635419543009894400/48cReK-8_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f1e8-1f1e6.svg, https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1fa.svg, https://abs-0.twimg.com/emoji/v2/svg/1f5a4.svg"
Art of Monztre,@artofmonztre,2023-10-19T02:33:21.000Z,"Art of Monztre
@artofmonztre
·
Oct 18Painted this one back in 2018 for The Lord of the Rings LCG. An epic face-off  for the fate of Wilderland.   

ArtofMonztre : http://artofmonztre.carrd.co 

#Lordoftherings #lotr #fantasy #artist #illustration #fantasyart #artlife #rpg #ttrpg #tcg #tradingcardgame #tabletopgame",0,0,0,65,0.00,"https://pbs.twimg.com/profile_images/1677583111855431681/c5oQFSso_x96.jpg, https://pbs.twimg.com/media/F8xOpX0bYAA3wXr?format=jpg&name=medium"
UltrathinkverseNFT,@ultrathinkNFT,2023-10-01T23:06:25.000Z,"UltrathinkverseNFT
@ultrathinkNFT
·
Oct 1Aba in the capital of monster
#NFT #art #NFTDROPS #artwork #arts #picture #portrait #style #artist #goblin #dark #Black #fantasy #Concept #LOTR #Epic #horror #beautiful #videogames #night #creepy #DarkSouls #zombie #phantom #red #cityscape",0,0,0,60,0.00,"https://pbs.twimg.com/profile_images/1712474958188957696/9BpCNRfx_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f30b.svg, https://pbs.twimg.com/media/F7Y8SmRXsAAMr4O?format=jpg&name=medium"
artfruitz,@artfruitz,2023-07-17T08:17:07.000Z,"artfruitz
@artfruitz
·
Jul 17Replying to 
@artfruitz",0,0,0,88,0.00,https://pbs.twimg.com/profile_images/1670497280661569540/Bzx2DQTy_x96.jpg
しんでいさん,@petitxcookie,2023-04-21T12:30:47.000Z,"しんでいさん
@petitxcookie
·
Apr 21I've started digital drawings again, I've not drawn for a year, so it's not perfect.  I'm now working on a Lord of The Rings art. 
Of course as you can see it isn't finished yet. I'll post it when I'm done. 

#digitalart #DigitalArtist #drawing #artwork #art #artist #LoTR",1,0,0,79,0.00,"https://pbs.twimg.com/profile_images/1718889322131140609/tw0d0NYq_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f602.svg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://pbs.twimg.com/media/FuPPqYuX0AADS3U?format=jpg&name=medium"
Lyndon White - MCM London - C06 Artist Alley,@lyndondraws,2023-04-06T07:30:14.000Z,"Lyndon White - MCM London - C06 Artist Alley
@lyndondraws
·
Apr 6It's a hearty breakfast of strong coffee, graphic design and lettering edits. 

#artist #freelancer #breakfast #coffee #books #lotr",0,0,0,116,0.00,"https://pbs.twimg.com/profile_images/1655908382702813185/9kA2M4J7_x96.jpg, https://pbs.twimg.com/tweet_video_thumb/FtA7BZIWIAAdZaQ.jpg"
"Lillie Phillips-Lee, Art",@lillieplart,2023-03-31T12:18:49.000Z,"Lillie Phillips-Lee, Art
@lillieplart
·
Mar 31Here i’m drawing up a LOTR commission. I’m enjoying creating this #LOTR #LordOfTheRings #artist #drawing",0,0,0,24,0.00,"https://pbs.twimg.com/profile_images/1611701379495600130/W0s9FeCJ_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f970.svg, https://pbs.twimg.com/ext_tw_video_thumb/1641777021146521601/pu/img/QxGeD3Umw4CChNnd.jpg"
